,date,line,margin,ou margin,team,total
4,20130102,1.0,-17.0,-13.0,CLEST,140.0
5,20130102,-1.0,17.0,-13.0,KST,140.0
6,20130102,-27.0,52.0,1.5,KENTY,126.5
7,20130102,27.0,-52.0,1.5,EMICH,126.5
8,20130102,-21.0,26.0,-12.0,OHIOS,126.0
9,20130102,21.0,-26.0,-12.0,NEB,126.0
16,20130102,4.0,-1.0,-7.5,MIAOH,146.5
17,20130102,-4.0,1.0,-7.5,MASS,146.5
20,20130102,-3.0,-3.0,-18.5,OLDOM,131.5
21,20130102,3.0,3.0,-18.5,JMAD,131.5
22,20130102,-18.5,18.0,9.0,LOUVI,133.0
23,20130102,18.5,-18.0,9.0,PROV,133.0
28,20130102,12.0,-17.0,-30.0,DAV,147.0
29,20130102,-12.0,17.0,-30.0,DUKE,147.0
32,20130102,-17.0,16.0,10.0,GATEC,122.0
33,20130102,17.0,-16.0,10.0,CHAT,122.0
34,20130102,-16.0,25.0,-9.5,SYR,140.5
35,20130102,16.0,-25.0,-9.5,RUTG,140.5
38,20130102,1.5,7.0,-9.0,WFRST,134.0
39,20130102,-1.5,-7.0,-9.0,XAVER,134.0
40,20130102,-3.0,-5.0,34.0,NCWIL,119.0
41,20130102,3.0,5.0,34.0,TWSN,119.0
46,20130102,-5.0,23.0,24.5,RICH,134.5
47,20130102,5.0,-23.0,24.5,AIRFC,134.5
48,20130102,-1.5,-17.0,15.0,GAST,122.0
49,20130102,1.5,17.0,15.0,DREX,122.0
56,20130102,-21.5,13.0,1.0,BUT,126.0
57,20130102,21.5,-13.0,1.0,PENN,126.0
76,20130102,-7.5,12.0,47.5,VILLA,136.5
77,20130102,7.5,-12.0,47.5,STJ,136.5
78,20130102,4.0,-18.0,-21.0,TXARL,131.0
79,20130102,-4.0,18.0,-21.0,BOIST,131.0
80,20130102,-5.5,14.0,-10.5,VANDY,124.5
81,20130102,5.5,-14.0,-10.5,WMMRY,124.5
84,20130102,-12.5,4.0,-12.5,UAB,138.5
85,20130102,12.5,-4.0,-12.5,GASO,138.5
86,20130102,-7.5,-9.0,-2.0,CFLR,123.0
87,20130102,7.5,9.0,-2.0,SOFLA,123.0
88,20130102,-3.0,5.0,-2.5,ILLCH,127.5
89,20130102,3.0,-5.0,-2.5,YOUST,127.5
90,20130102,3.5,6.0,14.5,AUB,135.5
91,20130102,-3.5,-6.0,14.5,FSU,135.5
92,20130102,-7.5,-4.0,2.5,NIOWA,123.5
93,20130102,7.5,4.0,2.5,INDST,123.5
94,20130102,2.0,-3.0,-4.5,SMU,119.5
95,20130102,-2.0,3.0,-4.5,WYOM,119.5
96,20130102,-13.0,3.0,-1.5,EVANS,122.5
97,20130102,13.0,-3.0,-1.5,MSU,122.5
98,20130102,1.5,-7.0,-0.5,ILLST,151.5
99,20130102,-1.5,7.0,-0.5,CRE,151.5
100,20130102,-8.5,-9.0,-3.5,VAL,120.5
101,20130102,8.5,9.0,-3.5,LOCHI,120.5
102,20130102,-2.0,-6.0,-1.5,SOILL,127.5
103,20130102,2.0,6.0,-1.5,BRAD,127.5
104,20130102,7.5,-12.0,0.5,DRAKE,137.5
105,20130102,-7.5,12.0,0.5,WIST,137.5
106,20130102,-3.5,6.0,-10.0,TLSA,130.0
107,20130102,3.5,-6.0,-10.0,BUF,130.0
116,20130102,3.0,7.0,-9.0,PURD,138.0
117,20130102,-3.0,-7.0,-9.0,ILL,138.0
118,20130102,-2.5,-1.0,-5.0,DEP,150.0
119,20130102,2.5,1.0,-5.0,SETHA,150.0
120,20130102,-6.5,17.0,0.0,MIAFL,135.0
121,20130102,6.5,-17.0,0.0,LASAL,135.0
122,20130102,-8.0,1.0,-19.0,ARZST,128.0
123,20130102,8.0,-1.0,-19.0,UTAH,128.0
124,20130102,-10.5,4.0,-7.0,COLST,127.0
125,20130102,10.5,-4.0,-7.0,UTEP,127.0
126,20130102,-8.0,5.0,-4.0,SCLAR,147.0
127,20130102,8.0,-5.0,-4.0,SF,147.0
130,20130103,-7.5,-10.0,27.0,GMASN,131.0
131,20130103,7.5,10.0,27.0,NE,131.0
132,20130103,-18.0,9.0,-12.5,WISC,123.5
133,20130103,18.0,-9.0,-12.5,PENST,123.5
134,20130103,16.0,-16.0,10.0,PEP,130.0
135,20130103,-16.0,16.0,10.0,GONZ,130.0
136,20130103,-6.0,11.0,-16.0,SD,127.0
137,20130103,6.0,-11.0,-16.0,POR,127.0
142,20130103,-10.5,22.0,16.0,NIA,150.0
143,20130103,10.5,-22.0,16.0,MARIS,150.0
146,20130103,-12.0,11.0,-5.0,EKY,124.0
147,20130103,12.0,-11.0,-5.0,EILL,124.0
150,20130103,-11.0,4.0,-1.5,MORST,133.5
151,20130103,11.0,-4.0,-1.5,SIUED,133.5
156,20130103,-20.5,12.0,13.5,OAK,156.5
157,20130103,20.5,-12.0,13.5,NEBO,156.5
158,20130103,-17.5,15.0,-8.5,DET,141.5
159,20130103,17.5,-15.0,-8.5,WIMIL,141.5
160,20130103,-3.0,11.0,-6.0,WGHST,123.0
161,20130103,3.0,-11.0,-6.0,WIGB,123.0
162,20130103,10.0,-28.0,31.0,NWEST,129.0
163,20130103,-10.0,28.0,31.0,MICH,129.0
164,20130103,-4.0,-21.0,-22.5,CAN,133.5
165,20130103,4.0,21.0,-22.5,FAIRF,133.5
168,20130103,-1.5,5.0,4.5,FLATL,140.5
169,20130103,1.5,-5.0,4.5,LOULA,140.5
174,20130103,-12.5,9.0,35.5,ARZ,139.5
175,20130103,12.5,-9.0,35.5,COL,139.5
178,20130103,1.5,-6.0,1.5,TNTCH,136.5
179,20130103,-1.5,6.0,1.5,TENST,136.5
180,20130103,-14.5,41.0,-8.0,BYU,151.0
181,20130103,14.5,-41.0,-8.0,LOMAR,151.0
182,20130103,-11.0,2.0,27.5,SEMST,142.5
183,20130103,11.0,-2.0,27.5,AUPEA,142.5
184,20130103,6.5,-11.0,8.0,JACST,127.0
185,20130103,-6.5,11.0,8.0,BELM,127.0
186,20130103,12.5,-11.0,-10.0,TNMA,145.0
187,20130103,-12.5,11.0,-10.0,MURST,145.0
188,20130103,-12.0,17.0,1.5,NOTEX,133.5
189,20130103,12.0,-17.0,1.5,TROY,133.5
190,20130103,11.0,-26.0,20.0,SDAK,138.0
191,20130103,-11.0,26.0,20.0,NODAK,138.0
192,20130103,9.0,-16.0,5.0,UMKC,133.0
193,20130103,-9.0,16.0,5.0,SDS,133.0
194,20130103,4.5,6.0,1.5,ARKST,124.5
195,20130103,-4.5,-6.0,1.5,MIDTN,124.5
200,20130103,6.5,-5.0,20.5,ULMON,128.5
201,20130103,-6.5,5.0,20.5,SALAB,128.5
204,20130103,2.0,8.0,11.0,ARKLR,131.0
205,20130103,-2.0,-8.0,11.0,WKY,131.0
206,20130103,-2.0,7.0,-38.0,NOAR,145.0
207,20130103,2.0,-7.0,-38.0,SACST,145.0
208,20130103,-10.5,25.0,-3.0,WEBST,136.0
209,20130103,10.5,-25.0,-3.0,NOCOL,136.0
210,20130103,-12.5,20.0,7.0,NMEXS,137.0
211,20130103,12.5,-20.0,7.0,TXSA,137.0
212,20130103,-17.5,11.0,-19.5,DENV,136.5
213,20130103,17.5,-11.0,-19.5,TXST,136.5
216,20130103,-12.5,15.0,8.5,MONT,138.5
217,20130103,12.5,-15.0,8.5,EWAS,138.5
218,20130103,-1.0,3.0,-24.0,MONST,145.0
219,20130103,1.0,-3.0,-24.0,PORST,145.0
220,20130103,-12.0,9.0,0.0,UTST,141.0
221,20130103,12.0,-9.0,0.0,SEA,141.0
222,20130103,-2.0,-13.0,4.0,IDST,115.0
223,20130103,2.0,13.0,4.0,NDAKOT,115.0
224,20130103,-2.0,6.0,21.5,CALPO,130.5
225,20130103,2.0,-6.0,21.5,LBST,130.5
226,20130103,-1.5,3.0,20.0,UCSB,125.0
227,20130103,1.5,-3.0,20.0,UCIRV,125.0
228,20130103,-3.0,-9.0,-14.0,SJST,133.0
229,20130103,3.0,9.0,-14.0,IDAHO,133.0
230,20130103,-30.5,22.0,-14.0,UNLV,140.0
231,20130103,30.5,-22.0,-14.0,CHIST,140.0
232,20130103,3.5,2.0,14.5,USC,125.5
233,20130103,-3.5,-2.0,14.5,STAN,125.5
234,20130103,-13.0,-1.0,-4.0,CSNOR,133.0
235,20130103,13.0,1.0,-4.0,UCRIV,133.0
236,20130103,-7.0,14.0,-4.0,UCLA,148.0
237,20130103,7.0,-14.0,-4.0,CAL,148.0
238,20130103,-2.5,2.0,20.0,HAW,158.0
239,20130103,2.5,-2.0,20.0,CSFUL,158.0
246,20130104,-8.0,12.0,-13.0,RI,119.0
247,20130104,8.0,-12.0,-13.0,BROWN,119.0
248,20130104,-3.5,-2.0,-6.5,STPET,114.5
249,20130104,3.5,2.0,-6.5,MAN,114.5
250,20130104,-4.0,11.0,-26.0,GEOR,119.0
251,20130104,4.0,-11.0,-26.0,GW,119.0
252,20130104,-13.0,24.0,-6.5,VAL,130.5
253,20130104,13.0,-24.0,-6.5,CLEST,130.5
256,20130104,11.5,-4.0,-20.5,SIENA,148.5
257,20130104,-11.5,4.0,-20.5,IONA,148.5
258,20130104,-7.5,6.0,11.0,LOYMD,125.0
259,20130104,7.5,-6.0,11.0,RIDER,125.0
260,20130104,-2.0,-5.0,37.0,TENN,128.0
261,20130104,2.0,5.0,37.0,MEM,128.0
268,20130104,-20.0,27.0,14.0,OLMIS,149.0
269,20130104,20.0,-27.0,14.0,FORD,149.0
274,20130105,7.5,5.0,2.0,RUTG,127.0
275,20130105,-7.5,-5.0,2.0,PITT,127.0
276,20130105,-10.0,19.0,34.5,NOTRE,132.5
277,20130105,10.0,-19.0,34.5,SETHA,132.5
278,20130105,-9.5,7.0,-4.0,DAYT,153.0
279,20130105,9.5,-7.0,-4.0,UAB,153.0
280,20130105,-22.5,18.0,-0.5,DUKE,142.5
281,20130105,22.5,-18.0,-0.5,WFRST,142.5
282,20130105,1.5,-10.0,19.0,ELCOL,119.0
283,20130105,-1.5,10.0,19.0,PRINC,119.0
286,20130105,-11.5,23.0,19.0,MCHST,126.0
287,20130105,11.5,-23.0,19.0,PURD,126.0
288,20130105,2.5,-12.0,19.0,OLDOM,137.0
289,20130105,-2.5,12.0,19.0,DELA,137.0
290,20130105,-11.5,23.0,18.0,MARY,147.0
291,20130105,11.5,-23.0,18.0,VTECH,147.0
294,20130105,-10.0,4.0,-4.5,NE,136.5
295,20130105,10.0,-4.0,-4.5,NCWIL,136.5
300,20130105,-2.5,-9.0,-11.0,TCU,126.0
301,20130105,2.5,9.0,-11.0,TXTCH,126.0
304,20130105,-3.5,6.0,15.0,KANST,125.0
305,20130105,3.5,-6.0,15.0,OKLST,125.0
308,20130105,-3.5,1.0,-30.5,MARQ,127.5
309,20130105,3.5,-1.0,-30.5,GT,127.5
312,20130105,-18.5,17.0,-5.0,LASAL,136.0
313,20130105,18.5,-17.0,-5.0,PENN,136.0
314,20130105,-3.0,2.0,-2.0,MONST,140.0
315,20130105,3.0,-2.0,-2.0,EWAS,140.0
316,20130105,-14.0,18.0,27.5,IUPU,146.5
317,20130105,14.0,-18.0,27.5,NEBO,146.5
318,20130105,-2.0,16.0,-5.0,GAST,125.0
319,20130105,2.0,-16.0,-5.0,JMAD,125.0
326,20130105,-15.5,14.0,7.0,MASS,129.0
327,20130105,15.5,-14.0,7.0,EMICH,129.0
328,20130105,-13.0,37.0,13.0,OHIO,138.0
329,20130105,13.0,-37.0,13.0,MARS,138.0
330,20130105,-8.5,8.0,18.0,DET,142.0
331,20130105,8.5,-8.0,18.0,WIGB,142.0
332,20130105,3.5,-7.0,8.0,WMMRY,131.0
333,20130105,-3.5,7.0,8.0,GMASN,131.0
334,20130105,-11.0,7.0,32.0,BAY,133.0
335,20130105,11.0,-7.0,32.0,TEX,133.0
338,20130105,3.0,19.0,-14.5,ILL,143.5
339,20130105,-3.0,-19.0,-14.5,OHIOS,143.5
340,20130105,1.5,-13.0,-10.0,GATEC,121.0
341,20130105,-1.5,13.0,-10.0,MIAFL,121.0
344,20130105,4.5,-4.0,6.0,SF,150.0
345,20130105,-4.5,4.0,6.0,BYU,150.0
346,20130105,-5.5,7.0,-16.0,PEP,117.0
347,20130105,5.5,-7.0,-16.0,POR,117.0
350,20130105,5.5,-7.0,4.0,SCLAR,151.0
351,20130105,-5.5,7.0,4.0,GONZ,151.0
352,20130105,-6.5,8.0,-23.0,UCLA,151.0
353,20130105,6.5,-8.0,-23.0,STAN,151.0
354,20130105,-17.0,13.0,-12.0,STM,147.0
355,20130105,17.0,-13.0,-12.0,LOMAR,147.0
358,20130105,-2.5,4.0,3.5,NIA,134.5
359,20130105,2.5,-4.0,3.5,FAIRF,134.5
360,20130105,-14.5,13.0,3.5,CRE,141.5
361,20130105,14.5,-13.0,3.5,INDST,141.5
368,20130105,-13.5,-1.0,-33.0,CIN,138.0
369,20130105,13.5,1.0,-33.0,STJ,138.0
378,20130105,-10.0,20.0,-26.0,ALAB,136.0
379,20130105,10.0,-20.0,-26.0,OAK,136.0
380,20130105,-10.0,-3.0,11.5,DREX,123.5
381,20130105,10.0,3.0,11.5,TWSN,123.5
382,20130105,7.0,-5.0,4.5,BC,146.5
383,20130105,-7.0,5.0,4.5,NCSTA,146.5
388,20130105,-5.0,-10.0,-10.5,WVA,134.5
389,20130105,5.0,10.0,-10.5,OKL,134.5
390,20130105,-3.5,-5.0,9.0,CLEM,128.0
391,20130105,3.5,5.0,9.0,FSU,128.0
392,20130105,-5.5,-2.0,8.0,LOCHI,126.0
393,20130105,5.5,2.0,8.0,YOUST,126.0
394,20130105,-10.5,21.0,10.0,COLST,139.0
395,20130105,10.5,-21.0,10.0,STBON,139.0
396,20130105,-19.0,3.0,-9.0,ARZ,126.0
397,20130105,19.0,-3.0,-9.0,UTAH,126.0
402,20130105,-16.0,4.0,-9.0,CHARL,125.0
403,20130105,16.0,-4.0,-9.0,FURM,125.0
410,20130105,11.0,3.0,-5.0,SDAK,150.0
411,20130105,-11.0,-3.0,-5.0,SDS,150.0
412,20130105,-6.0,-13.0,30.5,NOAR,136.5
413,20130105,6.0,13.0,30.5,SUTAH,136.5
414,20130105,-6.0,-9.0,4.0,JACST,119.0
415,20130105,6.0,9.0,4.0,TENST,119.0
416,20130105,5.5,-8.0,-2.0,SEMST,142.0
417,20130105,-5.5,8.0,-2.0,MURST,142.0
418,20130105,13.5,-19.0,-22.0,UMKC,129.0
419,20130105,-13.5,19.0,-22.0,NODAK,129.0
428,20130105,-16.5,32.0,-16.5,DAV,154.5
429,20130105,16.5,-32.0,-16.5,NCGRE,154.5
434,20130105,-13.0,6.0,16.0,EKY,134.0
435,20130105,13.0,-6.0,16.0,SIUED,134.0
436,20130105,-12.0,2.0,-18.0,WGHST,122.0
437,20130105,12.0,-2.0,-18.0,WIMIL,122.0
442,20130105,-12.5,9.0,-14.0,CAN,151.0
443,20130105,12.5,-9.0,-14.0,MARIS,151.0
446,20130105,7.0,-17.0,-18.0,CITDL,145.0
447,20130105,-7.0,17.0,-18.0,WCAR,145.0
450,20130105,-9.0,15.0,-9.5,MORST,124.5
451,20130105,9.0,-15.0,-9.5,EILL,124.5
452,20130105,-3.0,5.0,-4.0,FLINT,149.0
453,20130105,3.0,-5.0,-4.0,LOULA,149.0
454,20130105,-12.5,-13.0,17.5,NOTEX,131.5
455,20130105,12.5,13.0,17.5,ULMON,131.5
456,20130105,3.0,-3.0,-29.5,TXARL,136.5
457,20130105,-3.0,3.0,-29.5,LOUTE,136.5
458,20130105,-1.0,-4.0,14.5,SAM,129.5
459,20130105,1.0,4.0,14.5,CHAT,129.5
460,20130105,-11.0,4.0,-14.0,WILLI,124.0
461,20130105,11.0,-4.0,-14.0,INDPU,124.0
462,20130105,-7.5,-10.0,9.0,PROV,147.0
463,20130105,7.5,10.0,9.0,DEP,147.0
466,20130105,-8.5,-10.0,-6.5,ILLST,136.5
467,20130105,8.5,10.0,-6.5,NIOWA,136.5
468,20130105,-10.0,-12.0,11.5,DRAKE,130.5
469,20130105,10.0,12.0,11.5,MSU,130.5
470,20130105,-6.0,14.0,4.0,ARKST,132.0
471,20130105,6.0,-14.0,4.0,WKY,132.0
472,20130105,7.5,-4.0,-20.5,SALAB,136.5
473,20130105,-7.5,4.0,-20.5,MIDTN,136.5
474,20130105,1.5,3.0,1.0,TROY,130.0
475,20130105,-1.5,-3.0,1.0,ARKLR,130.0
476,20130105,11.5,-31.0,-3.5,TNTCH,138.5
477,20130105,-11.5,31.0,-3.5,BELM,138.5
478,20130105,-15.0,11.0,0.0,NMEXS,145.0
479,20130105,15.0,-11.0,0.0,TXST,145.0
480,20130105,-7.0,17.0,24.0,EVANS,129.0
481,20130105,7.0,-17.0,24.0,SOILL,129.0
482,20130105,-9.5,7.0,-15.5,MONT,132.5
483,20130105,9.5,-7.0,-15.5,PORST,132.5
486,20130105,-13.5,32.0,28.5,WEBST,129.5
487,20130105,13.5,-32.0,28.5,NDAKOT,129.5
488,20130105,-7.5,7.0,30.0,UTST,127.0
489,20130105,7.5,-7.0,30.0,IDAHO,127.0
492,20130105,2.5,23.0,35.0,IDST,114.0
493,20130105,-2.5,-23.0,35.0,NOCOL,114.0
494,20130105,-4.5,-5.0,3.5,WAST,127.5
495,20130105,4.5,5.0,3.5,WGTON,127.5
496,20130105,-3.0,5.0,12.0,CALPO,127.0
497,20130105,3.0,-5.0,12.0,UCIRV,127.0
498,20130105,-21.5,21.0,6.5,UNLV,140.5
499,20130105,21.5,-21.0,6.5,CALSB,140.5
500,20130105,1.0,-10.0,1.0,UCDAV,137.0
501,20130105,-1.0,10.0,1.0,PAC,137.0
502,20130105,-7.0,5.0,1.0,SJST,146.0
503,20130105,7.0,-5.0,1.0,SEA,146.0
504,20130105,-1.0,-7.0,6.0,UCSB,141.0
505,20130105,1.0,7.0,6.0,LBST,141.0
506,20130105,-3.0,-19.0,19.0,CSNOR,172.0
507,20130105,3.0,19.0,19.0,CSFUL,172.0
508,20130105,-1.0,-8.0,6.5,USC,129.5
509,20130105,1.0,8.0,6.5,CAL,129.5
510,20130105,-11.5,15.0,17.0,HAW,120.0
511,20130105,11.5,-15.0,17.0,UCRIV,120.0
512,20130105,-16.0,30.0,30.0,HARV,124.0
513,20130105,16.0,-30.0,30.0,RICE,124.0
514,20130105,-2.0,2.0,5.0,TNMA,145.0
515,20130105,2.0,-2.0,5.0,AUPEA,145.0
516,20130106,9.5,-11.0,-30.0,SOFLA,129.0
517,20130106,-9.5,11.0,-30.0,SYR,129.0
518,20130106,-13.5,28.0,18.0,MICH,144.0
519,20130106,13.5,-28.0,18.0,IOWA,144.0
520,20130106,-9.0,16.0,15.0,LOYMD,117.0
521,20130106,9.0,-16.0,15.0,STPET,117.0
522,20130106,-12.5,7.0,-12.0,KAN,143.0
523,20130106,12.5,-7.0,-12.0,TEMP,143.0
524,20130106,-17.0,18.0,-12.0,MIN,132.0
525,20130106,17.0,-18.0,-12.0,NWEST,132.0
528,20130106,9.0,-6.0,-29.5,NEB,117.5
529,20130106,-9.0,6.0,-29.5,WISC,117.5
530,20130106,-8.5,19.0,-1.0,RIDER,126.0
531,20130106,8.5,-19.0,-1.0,SIENA,126.0
534,20130106,-15.5,25.0,2.0,DENV,123.0
535,20130106,15.5,-25.0,2.0,TXSA,123.0
536,20130106,-13.0,8.0,4.5,IONA,143.5
537,20130106,13.0,-8.0,4.5,MAN,143.5
538,20130106,20.0,-21.0,9.0,YALE,128.0
539,20130106,-20.0,21.0,9.0,FLA,128.0
540,20130106,4.0,-6.0,5.0,BRAD,127.0
541,20130106,-4.0,6.0,5.0,WIST,127.0
546,20130106,-3.0,9.0,-18.0,VIRG,131.0
547,20130106,3.0,-9.0,-18.0,NOCAR,131.0
548,20130106,-6.0,-1.0,-33.0,SMU,128.0
549,20130106,6.0,1.0,-33.0,TLSA,128.0
550,20130106,1.0,9.0,-14.0,ARZST,135.0
551,20130106,-1.0,-9.0,-14.0,COL,135.0
556,20130106,1.5,-13.0,-3.0,ORST,148.0
557,20130106,-1.5,13.0,-3.0,ORE,148.0
562,20130107,3.5,10.0,-17.5,CLEST,127.5
563,20130107,-3.5,-10.0,-17.5,ILLCH,127.5
566,20130107,-4.5,-6.0,-7.0,CIN,133.0
567,20130107,4.5,6.0,-7.0,NOTRE,133.0
568,20130107,5.0,2.0,-23.0,HOF,125.0
569,20130107,-5.0,-2.0,-23.0,GAST,125.0
572,20130107,17.0,-23.0,-14.0,PENST,139.0
573,20130107,-17.0,23.0,-14.0,IND,139.0
588,20130107,-7.0,5.0,-12.0,SACST,135.0
589,20130107,7.0,-5.0,-12.0,SUTAH,135.0
592,20130108,5.5,1.0,10.0,BROWN,139.0
593,20130108,-5.5,-1.0,10.0,NIA,139.0
594,20130108,-5.5,-5.0,-8.5,DREX,129.5
595,20130108,5.5,5.0,-8.5,NE,129.5
598,20130108,-8.5,-1.0,-31.5,WOFF,130.5
599,20130108,8.5,1.0,-31.5,APPST,130.5
604,20130108,10.0,-34.0,-20.5,TXTCH,150.5
605,20130108,-10.0,34.0,-20.5,BAY,150.5
606,20130108,-10.0,16.0,19.5,MISSO,132.5
607,20130108,10.0,-16.0,19.5,ALAB,132.5
608,20130108,-8.5,21.0,33.5,UCONN,143.5
609,20130108,8.5,-21.0,33.5,DEP,143.5
610,20130108,-15.5,28.0,-23.5,DUKE,131.5
611,20130108,15.5,-28.0,-23.5,CLEM,131.5
614,20130108,-16.5,30.0,3.5,CRE,148.5
615,20130108,16.5,-30.0,3.5,DRAKE,148.5
616,20130108,10.0,7.0,-11.0,MSU,128.0
617,20130108,-10.0,-7.0,-11.0,ILLST,128.0
626,20130108,8.0,-10.0,3.5,PURD,134.5
627,20130108,-8.0,10.0,3.5,OHIOS,134.5
628,20130108,-1.0,-28.0,3.0,GT,115.0
629,20130108,1.0,28.0,3.0,PITT,115.0
636,20130109,-11.5,12.0,-4.5,VCU,140.5
637,20130109,11.5,-12.0,-4.5,DAYT,140.5
638,20130109,-14.5,18.0,22.0,OHIO,132.0
639,20130109,14.5,-18.0,22.0,BUF,132.0
642,20130109,-4.0,-2.0,-23.5,STJ,137.5
643,20130109,4.0,2.0,-23.5,RUTG,137.5
644,20130109,-8.0,-12.0,-10.5,KST,138.5
645,20130109,8.0,12.0,-10.5,TOL,138.5
648,20130109,-2.5,6.0,8.5,CMICH,131.5
649,20130109,2.5,-6.0,8.5,BGRN,131.5
652,20130109,-4.5,-2.0,2.0,EMICH,116.0
653,20130109,4.5,2.0,2.0,BALLST,116.0
656,20130109,-3.5,19.0,4.0,GW,133.0
657,20130109,3.5,-19.0,4.0,STBON,133.0
660,20130109,-11.5,8.0,38.0,KAN,148.0
661,20130109,11.5,-8.0,38.0,IAST,148.0
662,20130109,-21.0,15.0,-17.0,MICH,126.0
663,20130109,21.0,-15.0,-17.0,NEB,126.0
664,20130109,-6.5,16.0,-33.0,CFLR,145.0
665,20130109,6.5,-16.0,-33.0,UAB,145.0
666,20130109,-8.0,16.0,5.0,WGHST,117.0
667,20130109,8.0,-16.0,5.0,CLEST,117.0
668,20130109,-14.5,15.0,-10.0,DELA,133.0
669,20130109,14.5,-15.0,-10.0,HOF,133.0
672,20130109,10.5,-15.0,-4.5,SETHA,135.5
673,20130109,-10.5,15.0,-4.5,LOUVI,135.5
674,20130109,-8.0,28.0,-5.0,JMAD,133.0
675,20130109,8.0,-28.0,-5.0,NCWIL,133.0
676,20130109,-5.0,18.0,7.5,MARS,132.5
677,20130109,5.0,-18.0,7.5,TLSA,132.5
678,20130109,-4.5,13.0,52.5,TWSN,132.5
679,20130109,4.5,-13.0,52.5,WMMRY,132.5
680,20130109,-14.5,22.0,-30.5,AKR,138.5
681,20130109,14.5,-22.0,-30.5,WMICH,138.5
682,20130109,-8.0,-11.0,8.5,MIAOH,124.5
683,20130109,8.0,11.0,8.5,NOILL,124.5
688,20130109,-2.5,7.0,8.5,FORD,148.5
689,20130109,2.5,-7.0,8.5,DUQ,148.5
690,20130109,11.0,-6.0,2.0,PROV,136.0
691,20130109,-11.0,6.0,2.0,SYR,136.0
692,20130109,-10.0,3.0,-1.5,RICH,126.5
693,20130109,10.0,-3.0,-1.5,RI,126.5
694,20130109,-2.0,-6.0,5.0,STJOE,133.0
695,20130109,2.0,6.0,5.0,BUT,133.0
696,20130109,-3.5,-11.0,13.0,VTECH,148.0
697,20130109,3.5,11.0,13.0,BC,148.0
702,20130109,-4.5,15.0,-5.0,INDST,126.0
703,20130109,4.5,-15.0,-5.0,BRAD,126.0
704,20130109,-1.0,9.0,2.0,CHAR,137.0
705,20130109,1.0,-9.0,2.0,LASAL,137.0
708,20130109,12.5,-23.0,1.5,RICE,125.5
709,20130109,-12.5,23.0,1.5,SOMIS,125.5
710,20130109,4.0,-5.0,25.0,ILLCH,120.0
711,20130109,-4.0,5.0,25.0,VAL,120.0
712,20130109,1.5,3.0,19.5,AUPEA,145.5
713,20130109,-1.5,-3.0,19.5,MORST,145.5
714,20130109,-4.0,2.0,-21.5,MISST,131.5
715,20130109,4.0,-2.0,-21.5,SOCAR,131.5
718,20130109,-2.5,-8.0,-11.0,SOFLA,125.0
719,20130109,2.5,8.0,-11.0,VILLA,125.0
720,20130109,-1.5,-18.0,33.0,TENN,133.0
721,20130109,1.5,18.0,33.0,OLMIS,133.0
722,20130109,-6.5,-3.0,-18.0,MARY,145.0
723,20130109,6.5,3.0,-18.0,FSU,145.0
724,20130109,-4.5,-9.0,1.5,TLANE,121.5
725,20130109,4.5,9.0,1.5,UTEP,121.5
726,20130109,-5.5,-3.0,-9.0,NIOWA,130.0
727,20130109,5.5,3.0,-9.0,EVANS,130.0
728,20130109,-3.0,11.0,7.0,HOU,138.0
729,20130109,3.0,-11.0,7.0,SMU,138.0
730,20130109,-8.5,-12.0,0.0,MURST,142.0
731,20130109,8.5,12.0,0.0,EKY,142.0
732,20130109,-5.0,13.0,-20.0,WIGB,123.0
733,20130109,5.0,-13.0,-20.0,LOCHI,123.0
734,20130109,-9.0,13.0,19.0,NCSTA,134.0
735,20130109,9.0,-13.0,19.0,GATEC,134.0
736,20130109,-15.0,13.0,-29.5,MEM,150.5
737,20130109,15.0,-13.0,-29.5,ECAR,150.5
738,20130109,-15.0,6.0,30.0,WIST,128.0
739,20130109,15.0,-6.0,30.0,SOILL,128.0
740,20130109,-18.5,18.0,-7.5,OKLST,115.5
741,20130109,18.5,-18.0,-7.5,TCU,115.5
744,20130109,-4.5,-4.0,-17.5,TEX,127.5
745,20130109,4.5,4.0,-17.5,WVA,127.5
746,20130109,-6.5,-2.0,-2.0,WYOM,126.0
747,20130109,6.5,2.0,-2.0,BOIST,126.0
748,20130109,2.0,-17.0,10.5,ILL,140.5
749,20130109,-2.0,17.0,10.5,MIN,140.5
750,20130109,1.5,5.0,-10.0,AUB,141.0
751,20130109,-1.5,-5.0,-10.0,LSU,141.0
752,20130109,5.0,3.0,-13.0,WFRST,120.0
753,20130109,-5.0,-3.0,-13.0,VIRG,120.0
754,20130109,-1.5,18.0,-17.5,TXAM,137.5
755,20130109,1.5,-18.0,-17.5,ARK,137.5
756,20130109,-4.5,13.0,2.5,AIRFC,140.5
757,20130109,4.5,-13.0,2.5,NEV,140.5
758,20130109,-3.5,5.0,-14.0,NM,139.0
759,20130109,3.5,-5.0,-14.0,UNLV,139.0
760,20130109,-8.5,11.0,23.0,STAN,122.0
761,20130109,8.5,-11.0,23.0,WAST,122.0
764,20130109,-7.5,9.0,-8.5,LBST,155.5
765,20130109,7.5,-9.0,-8.5,CSNOR,155.5
766,20130109,-5.5,-15.0,-31.5,CAL,140.5
767,20130109,5.5,15.0,-31.5,WGTON,140.5
768,20130109,-6.5,4.0,-6.5,UCIRV,138.5
769,20130109,6.5,-4.0,-6.5,HAW,138.5
